nome,departamento,pagina_publica,Centro,lattes
SIDNEY RAMOS DE SANTANA,CCA - DEPARTAMENTO DE QUÍMICA E FÍSICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2015867,CCA,http://lattes.cnpq.br/0885124583236694
SILVANDA DE MELO SILVA,CCA - DEPARTAMENTO DE QUÍMICA E FÍSICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=338246,CCA,http://lattes.cnpq.br/0537577552100520
YANNA CAROLINA FERREIRA TELES,CCA - DEPARTAMENTO DE QUÍMICA E FÍSICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2317378,CCA,http://lattes.cnpq.br/7253814806654553
ADAILSON PEREIRA DE SOUZA,CCA - DEPARTAMENTO DE SOLOS E ENGENHARIA RURAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2299982,CCA,http://lattes.cnpq.br/6159170831146332
ADRIANA FERREIRA DOS SANTOS,CCA - DEPARTAMENTO DE SOLOS E ENGENHARIA RURAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3414410,CCA,
ALEXANDRE PAIVA DA SILVA,CCA - DEPARTAMENTO DE SOLOS E ENGENHARIA RURAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1640320,CCA,http://lattes.cnpq.br/9606126581054841
ARIADNE SOARES MEIRA,CCA - DEPARTAMENTO DE SOLOS E ENGENHARIA RURAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1253384,CCA,
BRUNO DE OLIVEIRA DIAS,CCA - DEPARTAMENTO DE SOLOS E ENGENHARIA RURAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1974814,CCA,http://lattes.cnpq.br/5131375455591026
DJAIL SANTOS,CCA - DEPARTAMENTO DE SOLOS E ENGENHARIA RURAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1024234,CCA,http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=B110788
FLAVIO PEREIRA DE OLIVEIRA,CCA - DEPARTAMENTO DE SOLOS E ENGENHARIA RURAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1836437,CCA,http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=N570185
GUTTEMBERG DA SILVA SILVINO,CCA - DEPARTAMENTO DE SOLOS E ENGENHARIA RURAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1335844,CCA,http://lattes.cnpq.br/7469382161768585
JOSE CRISPINIANO FEITOSA FILHO,CCA - DEPARTAMENTO DE SOLOS E ENGENHARIA RURAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1024229,CCA,
MAURICIO JAVIER DE LEON,CCA - DEPARTAMENTO DE SOLOS E ENGENHARIA RURAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1638834,CCA,http://lattes.cnpq.br/8143357594165784
MILTON CESAR COSTA CAMPOS,CCA - DEPARTAMENTO DE SOLOS E ENGENHARIA RURAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1548880,CCA,http://lattes.cnpq.br/9041514924498589
NIVALDO TIMOTEO DE ARRUDA FILHO,CCA - DEPARTAMENTO DE SOLOS E ENGENHARIA RURAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1248237,CCA,
NORMANDO MENDES RIBEIRO FILHO,CCA - DEPARTAMENTO DE SOLOS E ENGENHARIA RURAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1854692,CCA,http://lattes.cnpq.br/2319542159187298
RAPHAEL MOREIRA BEIRIGO,CCA - DEPARTAMENTO DE SOLOS E ENGENHARIA RURAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1083577,CCA,http://lattes.cnpq.br/0411434397354156
ROBERTO WAGNER CAVALCANTI RAPOSO,CCA - DEPARTAMENTO DE SOLOS E ENGENHARIA RURAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=335523,CCA,http://lattes.cnpq.br/5673815775523938
ROBSON DE SOUSA NASCIMENTO,CCA - DEPARTAMENTO DE SOLOS E ENGENHARIA RURAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1554595,CCA,http://lattes.cnpq.br/6848114262162414
ROSEILTON FERNANDES DOS SANTOS,CCA - DEPARTAMENTO DE SOLOS E ENGENHARIA RURAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1660131,CCA,http://lattes.cnpq.br/0899112939379969
VALERIA PEIXOTO BORGES,CCA - DEPARTAMENTO DE SOLOS E ENGENHARIA RURAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1934322,CCA,http://lattes.cnpq.br/4609772912610631
ADRIANA EVANGELISTA RODRIGUES,CCA - DEPARTAMENTO DE ZOOTECNIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1286545,CCA,
ALINE MENDES RIBEIRO,CCA - DEPARTAMENTO DE ZOOTECNIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2136807,CCA,
AMARO CALHEIROS PEDROSA,CCA - DEPARTAMENTO DE ZOOTECNIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=330340,CCA,
ARIOSVALDO NUNES DE MEDEIROS,CCA - DEPARTAMENTO DE ZOOTECNIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2117805,CCA,http://lattes.cnpq.br/7152553137665884
CELSO JOSE BRUNO DE OLIVEIRA,CCA - DEPARTAMENTO DE ZOOTECNIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1552670,CCA,http://lattes.cnpq.br/1085810832851989
EDILSON PAES SARAIVA,CCA - DEPARTAMENTO DE ZOOTECNIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1640602,CCA,http://lattes.cnpq.br/5258170521479781
EDSON MAURO SANTOS,CCA - DEPARTAMENTO DE ZOOTECNIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1644333,CCA,
FERNANDO GUILHERME PERAZZO COSTA,CCA - DEPARTAMENTO DE ZOOTECNIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2208274,CCA,
GERMANO AUGUSTO JERONIMO DO NASCIMENTO,CCA - DEPARTAMENTO DE ZOOTECNIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1605103,CCA,http://lattes.cnpq.br/4632705683449238
JACINARA HODY GURGEL MORAIS LEITE,CCA - DEPARTAMENTO DE ZOOTECNIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1897167,CCA,http://buscatextual.cnpq.br/buscatextual/busca.do
JULIANA SILVA DE OLIVEIRA,CCA - DEPARTAMENTO DE ZOOTECNIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1655603,CCA,http://lattes.cnpq.br/5658789208591676
LUDMILA DA PAZ GOMES DA SILVA,CCA - DEPARTAMENTO DE ZOOTECNIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=337323,CCA,
MARCELO LUIS RODRIGUES,CCA - DEPARTAMENTO DE ZOOTECNIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2339247,CCA,
MARIA LINDOMARCIA LEONARDO DA COSTA,CCA - DEPARTAMENTO DE ZOOTECNIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1945436,CCA,
PATRICIA EMILIA NAVES GIVISIEZ,CCA - DEPARTAMENTO DE ZOOTECNIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1524268,CCA,http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4792901Z7
PAULO SERGIO DE AZEVEDO,CCA - DEPARTAMENTO DE ZOOTECNIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1451148,CCA,http://lattes.cnpq.br/6772313992756315
SEVERINO GONZAGA NETO,CCA - DEPARTAMENTO DE ZOOTECNIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1293698,CCA,http://lattes.cnpq.br/5824376445029799
CARLA APARECIDA SOARES SARAIVA,CCA - DEPARTAMENTO DE ZOOTECNIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1446637,CCA,
ADRIANA ZENAIDE CLERICUZI,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1647593,CCAE,
AGNES LILIANE LIMA SOARES,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2506119,CCAE,
ALEXANDRE SCAICO,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1587532,CCAE,
ANA LIZ SOUTO OLIVEIRA,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1883623,CCAE,http://lattes.cnpq.br/7788932431434287
AUGUSTO CESAR PEREIRA DA SILVA MONTALVAO,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1987315,CCAE,http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4255157Z3
AYLA DEBORA DANTAS DE SOUZA REBOUCAS,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1694584,CCAE,http://lattes.cnpq.br/1095204533816403
CARLOS ALBERTO GOMES DE ALMEIDA,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1673896,CCAE,
CARLOS EDUARDO SILVEIRA DIAS,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1716299,CCAE,
CIBELLE DE FATIMA CASTRO DE ASSIS,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2506120,CCAE,http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4766205P3
CLAUDILENE GOMES DA COSTA,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3379470,CCAE,
CRISTIANE FERNANDES DE SOUZA,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1313600,CCAE,
DANIEL FAUSTINO LACERDA DE SOUZA,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1805780,CCAE,http://lattes.cnpq.br/7175882793842898
EMMANUEL DE SOUSA FERNANDES FALCAO,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1633932,CCAE,http://lattes.cnpq.br/5112150472932725
FLAVIA VELOSO COSTA SOUZA,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1364685,CCAE,
GIVALDO DE LIMA,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1457211,CCAE,
GRACIANA FERREIRA DIAS,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1977866,CCAE,https://wwws.cnpq.br/cvlattesweb/PKG_MENU.menu?f_cod=31C34B1F03541CC3250B0D30AB1D8D28#
HELIO PIRES DE ALMEIDA,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=6330132,CCAE,
JAMILSON RAMOS CAMPOS,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3115187,CCAE,http://lattes.cnpq.br/8395048488297971
JOELSON NOGUEIRA DE CARVALHO,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2115801,CCAE,
JOSE ADSON OLIVEIRA GUEDES DA CUNHA,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2352660,CCAE,http://lattes.cnpq.br/3912060609881766
JOSE ELIAS DOS SANTOS FILHO,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3208269,CCAE,
JOSE FABRICIO LIMA DE SOUZA,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2572894,CCAE,http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4767707P9
JOSEILME FERNANDES GOUVEIA,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1776437,CCAE,http://lattes.cnpq.br/6415930246361958
JOSE LAUDELINO DE MENEZES NETO,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1725681,CCAE,http://lattes.cnpq.br/3062003023861109
JULIANA ARAGAO DE ARAUJO,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2354783,CCAE,
JULIANA DE ALBUQUERQUE GONCALVES SARAIVA,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1805768,CCAE,http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4164540J7
JUSSARA PATRICIA ANDRADE ALVES PAIVA,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1673889,CCAE,http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4427273E7
LUIZ SÉRGIO PLÁCIDO DA SILVA,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3401821,CCAE,http://lattes.cnpq.br/0396396403551589
MARCELLA LUANNA DA SILVA LIMA,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1144595,CCAE,http://lattes.cnpq.br/2266271733110337
MARCOS ANDRE JOSE VALCACIO,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1300268,CCAE,http://lattes.cnpq.br/3768913955592354
MARCUS WILLIAMS AQUINO DE CARVALHO,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1972580,CCAE,http://lattes.cnpq.br/4764601053478564
MARILZA PEREIRA VALENTINI,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2379053,CCAE,
PASQUELINE DANTAS SCAICO,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1607191,CCAE,
PATRICIA SILVA NASCIMENTO BARROS,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1929363,CCAE,
RAFAEL MARROCOS MAGALHAES,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1644218,CCAE,http://lattes.cnpq.br/0985993569206759
RAQUEL VIGOLVINO LOPES,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1671827,CCAE,
RENATA VIEGAS DE FIGUEIREDO,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2420247,CCAE,
ROBERTO MENEZES DA SILVA,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1716305,CCAE,
RODRIGO DE ALMEIDA VILAR DE MIRANDA,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1906002,CCAE,
RODRIGO REBOUCAS DE ALMEIDA,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1799618,CCAE,
SURAMA SANTOS ISMAEL DA COSTA,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2115752,CCAE,
TACITO TRINDADE DE ARAUJO TIBURTINO NEVES,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1986652,CCAE,http://lattes.cnpq.br/6235762668449473
THAISE KELLY DE LIMA COSTA,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1717738,CCAE,
THEREZA PATRICIA PEREIRA PADILHA,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1629745,CCAE,
VANESSA FARIAS DANTAS,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1717736,CCAE,
WAGNER EMANOEL COSTA,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2135393,CCAE,
WENDHEL RAFFA COIMBRA,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1796242,CCAE,http://lattes.cnpq.br/4596975617404179
MATHEUS BARBOSA DE OLIVEIRA,CCAE - DEPARTAMENTO DE CIÊNCIAS EXATAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3413404,CCAE,
ALBERTO SANTOS ARRUDA,CCAE - DEPARTAMENTO DE CIÊNCIAS SOCIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2324645,CCAE,
ALESSA CRISTINA PEREIRA DE SOUZA,CCAE - DEPARTAMENTO DE CIÊNCIAS SOCIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1722408,CCAE,http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4773746P6
ALEXANDRA BARBOSA DA SILVA,CCAE - DEPARTAMENTO DE CIÊNCIAS SOCIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1716293,CCAE,
ANTONIO MANOEL ELIBIO JUNIOR,CCAE - DEPARTAMENTO DE CIÊNCIAS SOCIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1683652,CCAE,
BALTAZAR MACAIBA DE SOUSA,CCAE - DEPARTAMENTO DE CIÊNCIAS SOCIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1226980,CCAE,http://lattes.cnpq.br/8264034917670829
CRISTIANO BONNEAU,CCAE - DEPARTAMENTO DE CIÊNCIAS SOCIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1569544,CCAE,http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4756104E8
ESTEVAO MARTINS PALITOT,CCAE - DEPARTAMENTO DE CIÊNCIAS SOCIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1719755,CCAE,http://lattes.cnpq.br/0685601093837952
FABIO MURA,CCAE - DEPARTAMENTO DE CIÊNCIAS SOCIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1679324,CCAE,
GERALDO ALEXANDRE DE OLIVEIRA GOMES,CCAE - DEPARTAMENTO DE CIÊNCIAS SOCIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1552660,CCAE,
JOAO MARTINHO BRAGA DE MENDONCA,CCAE - DEPARTAMENTO DE CIÊNCIAS SOCIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1517961,CCAE,http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4768291H7
KELLY EMANUELLY DE OLIVEIRA,CCAE - DEPARTAMENTO DE CIÊNCIAS SOCIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2136078,CCAE,http://buscatextual.cnpq.br/buscatextual/visualizacv.do?metodo=apresentar&id=K4731162E4
LARA SANTOS DE AMORIM,CCAE - DEPARTAMENTO DE CIÊNCIAS SOCIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=447569,CCAE,
LUCIANA MARIA RIBEIRO DE OLIVEIRA,CCAE - DEPARTAMENTO DE CIÊNCIAS SOCIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2525788,CCAE,
LUZIANA MARQUES DA FONSECA SILVA,CCAE - DEPARTAMENTO DE CIÊNCIAS SOCIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2638276,CCAE,
MARCO AURELIO PAZ TELLA,CCAE - DEPARTAMENTO DE CIÊNCIAS SOCIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1722411,CCAE,http://lattes.cnpq.br/9764530912212948
OSICLEIDE DE LIMA BEZERRA,CCAE - DEPARTAMENTO DE CIÊNCIAS SOCIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1562926,CCAE,
OSWALDO GIOVANNINI JUNIOR,CCAE - DEPARTAMENTO DE CIÊNCIAS SOCIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1370325,CCAE,
ROSEMARY MARINHO DA SILVA,CCAE - DEPARTAMENTO DE CIÊNCIAS SOCIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1905663,CCAE,
RUTH HENRIQUE DA SILVA,CCAE - DEPARTAMENTO DE CIÊNCIAS SOCIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1858227,CCAE,
THEOFILO MOREIRA BARRETO DE OLIVEIRA,CCAE - DEPARTAMENTO DE CIÊNCIAS SOCIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1644124,CCAE,
ANA CANDIDA FERREIRA VIEIRA,CCAE - DEPARTAMENTO DE CIÊNCIAS SOCIAIS APLICADAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1544388,CCAE,http://lattes.cnpq.br/0934453500174029
ANA MARIA MAGALHAES CORREIA,CCAE - DEPARTAMENTO DE CIÊNCIAS SOCIAIS APLICADAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1872793,CCAE,http://lattes.cnpq.br/8129302216027537
AUGUSTO CEZAR DA CUNHA E SILVA FILHO,CCAE - DEPARTAMENTO DE CIÊNCIAS SOCIAIS APLICADAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1055681,CCAE,
CIBELLE DA SILVA SANTIAGO,CCAE - DEPARTAMENTO DE CIÊNCIAS SOCIAIS APLICADAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2665707,CCAE,http://lattes.cnpq.br/7309833227288459
DANIELA CINTIA DE CARVALHO LEITE MENEZES,CCAE - DEPARTAMENTO DE CIÊNCIAS SOCIAIS APLICADAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2413428,CCAE,
DANIEL CESAR FRANKLIN CHACON,CCAE - DEPARTAMENTO DE CIÊNCIAS SOCIAIS APLICADAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1683423,CCAE,
DIMMITRE MORANT VIEIRA GONCALVES PEREIRA,CCAE - DEPARTAMENTO DE CIÊNCIAS SOCIAIS APLICADAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1576840,CCAE,http://lattes.cnpq.br/0839108971519782
EDDLA KARINA GOMES PEREIRA,CCAE - DEPARTAMENTO DE CIÊNCIAS SOCIAIS APLICADAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1895268,CCAE,http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4736700Y0&tokenCaptchar=03AOLTBLQ7iB5btlW4lEGyEKRa8C2C9umsLdXyIL_c5_brtCet0vxr-AQxuHimmtCp6pgEaY5WVokCvCPRZDxNWYZGj2Py7e9wpf4W04EWlY96nCkaMM4MwGPsxSsVkwf5M5f8f7_t8pkbE25lQVeXVLJ_iUc-kq42f2MLuqacT6vH0Aec8A_BhIyzN_Bf46sghRuJJ5eLzkdQzoH-OzpLXI
EDILANE DO AMARAL HELENO,CCAE - DEPARTAMENTO DE CIÊNCIAS SOCIAIS APLICADAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1412604,CCAE,
ELIANE MARTINS DE PAIVA,CCAE - DEPARTAMENTO DE CIÊNCIAS SOCIAIS APLICADAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1550507,CCAE,https://lattes.cnpq.br/6770372409853575
FABIO JOSE LIRA DOS SANTOS,CCAE - DEPARTAMENTO DE CIÊNCIAS SOCIAIS APLICADAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1638267,CCAE,
FERNANDA MARQUES DE ALMEIDA HOLANDA,CCAE - DEPARTAMENTO DE CIÊNCIAS SOCIAIS APLICADAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1210595,CCAE,http://lattes.cnpq.br/7878109465968138
FRANCISCA JANETE DA SILVA ADELINO,CCAE - DEPARTAMENTO DE CIÊNCIAS SOCIAIS APLICADAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1586001,CCAE,
ISABELLE CARLOS CAMPOS REZENDE CAVALCANTE,CCAE - DEPARTAMENTO DE CIÊNCIAS SOCIAIS APLICADAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2682893,CCAE,http://lattes.cnpq.br/3322747942295506
JOAO MARCELO ALVES MACEDO,CCAE - DEPARTAMENTO DE CIÊNCIAS SOCIAIS APLICADAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2569256,CCAE,http://lattes.cnpq.br/0370488498421792
JOSE JASSUIPE DA SILVA MORAIS,CCAE - DEPARTAMENTO DE CIÊNCIAS SOCIAIS APLICADAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2337179,CCAE,http://lattes.cnpq.br/2672484041042437
JOSICARLA SOARES SANTIAGO,CCAE - DEPARTAMENTO DE CIÊNCIAS SOCIAIS APLICADAS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1611968,CCAE,http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4753668H1
